nb_variables,CI_train,CI_test,cdAUC_train,cdAUC_test
1,0.6303015846358182,0.5838297748517454,0.6584243408886874,0.5779417156636634
2,0.6497651495043513,0.5785015953520649,0.6690083999550442,0.5762489083406971
3,0.6531113549121454,0.5860904734906477,0.6764342996723505,0.5845620297140541
4,0.6538881702619067,0.5918043304419225,0.6709045077877838,0.5881766494331335
5,0.6525376951418276,0.5924831248680084,0.6671218206257541,0.5925856442428424
6,0.6495454543463747,0.5989502948066727,0.6734453421222093,0.5999010163395697
7,0.6556106346518241,0.593963410583165,0.6725592023359155,0.5920274920818624
8,0.6526416013818622,0.5914679791638154,0.6699548771106413,0.5866153034694737
9,0.654545561522799,0.5836166280657784,0.6658505811969535,0.5797920591860424
10,0.6544227266638074,0.5865973965847354,0.667011418853957,0.5827171540831678
11,0.6532143014863419,0.5848356655377032,0.6654578156722919,0.5805297008818836
12,0.6566750455489148,0.5843235203503478,0.6695500150036159,0.5831609185650918
13,0.6588966323581309,0.5793521428233438,0.6686867605694451,0.5771223124622962
14,0.6586592867016197,0.5863435822587354,0.6745360002521794,0.5850633018779632
15,0.6594295360932012,0.5905758433286372,0.6714454019500726,0.5873700806665879
16,0.6597105913324252,0.5957059884975289,0.6771311092354454,0.5959208217225572
17,0.659683800060329,0.5920121413371631,0.6783429827929912,0.5892415203552709
18,0.6589113764172934,0.5884667277274563,0.6751519098704438,0.5858813286372356
19,0.6590565922658431,0.5960798451685602,0.6786245200947486,0.5920857768696617
20,0.6599427990789701,0.5939454244362128,0.6743268226365797,0.593383037337383
21,0.6604605618317686,0.5892598167516571,0.6813152298462964,0.588519882393833
22,0.6604622259282279,0.5908697356991393,0.6814420273041855,0.5898479171464853
23,0.659396236695784,0.5894077256315773,0.6836076591239967,0.5879243592316346
24,0.6593462921454532,0.5902332808425734,0.6726081594457444,0.589600047735097
25,0.659036617786167,0.5892873321958374,0.679640408940676,0.5875193563095711
26,0.6606312600985893,0.591599300323866,0.678900419489906,0.5893509162816584
27,0.6616257437332681,0.5945400629436464,0.6877211456712216,0.5932912032543587
28,0.6627954658187136,0.5934972137538439,0.6874933200962421,0.5930767211723974
29,0.6616331923163745,0.5915195378719277,0.677719621022306,0.5920211493855965
30,0.6606554912664622,0.5922180465602609,0.678795151676362,0.5935680059385768
31,0.660952089387345,0.5953847748319345,0.679111863559357,0.5957445075851213
32,0.6597294090123739,0.5937018240232768,0.6741542718459284,0.5952583174360364
33,0.6599443903610702,0.5927122819124746,0.6769530824704305,0.5953476293446274
