nb_variables,CI_train,CI_test,cdAUC_train,cdAUC_test
1,0.6290078158476013,0.5251231642055582,0.650880673614228,0.5122969103912807
2,0.6372348388675251,0.5414824543995229,0.6337425376115885,0.5308773458984277
3,0.6499305232715356,0.5554310431562988,0.6597359067228296,0.5452036070535738
4,0.6526912679395027,0.5603653373469074,0.6452080339673916,0.5423980046991279
5,0.6525962202418247,0.5577301020580125,0.6569638436433978,0.5477956997545832
6,0.6585322237447284,0.5561554012808492,0.6468623871503102,0.5439691558722597
7,0.6571507102750089,0.5536551287848204,0.6442957297492359,0.5395694339746446
8,0.6591723751503519,0.5611603057579906,0.6463490247623274,0.5477219033659935
9,0.6551349133828115,0.5612132799244878,0.6572987483652353,0.5494044829557995
10,0.6550160719636189,0.5604381068964515,0.6695529076091234,0.5452315515193135
11,0.6556549098168167,0.560268787291476,0.6667174308755062,0.5484908055916884
12,0.6571108981359897,0.5571689350490311,0.6703392854097292,0.5466952685322717
13,0.6563871763395739,0.5553693899220183,0.6697650364416228,0.5449059257586707
14,0.6572211547514563,0.5594872563983002,0.6712115753573187,0.5481490698305478
15,0.659534120145368,0.5693565366994985,0.6746919156212579,0.5647743922268822
16,0.6579207201968897,0.5686668358795824,0.6745693143076323,0.5622148241668615
17,0.6568797687618786,0.5720910016729929,0.6788259257411486,0.568698110893165
18,0.656383763986526,0.5720291714064942,0.6798628761456985,0.5672850784864109
19,0.6575027348797041,0.566093009102431,0.6802695894352248,0.5566328902942288
20,0.655785022734816,0.5644985082986559,0.6808039008351675,0.560115229173118
21,0.6562893253460336,0.5651135259725474,0.6841348700372961,0.5591038601752018
22,0.6557649793225028,0.5680192806138914,0.6844440840964888,0.5648211540261656
23,0.6558186478048398,0.5662805396772641,0.680949657420139,0.56075032355059
24,0.6542595769320242,0.5634377937087413,0.6790935412423206,0.5594105916841869
25,0.6534705380774503,0.5647490100896502,0.6801893467782649,0.5601774474341565
26,0.6548493297251942,0.567923158530042,0.6804049064204002,0.5618895676157643
27,0.6537404091548086,0.5685042491076949,0.6792715757928608,0.5646461843061099
28,0.6545945915582809,0.568075331580417,0.6798735750471858,0.5645004293196263
29,0.6551858559942491,0.5720000387422439,0.6806719375718868,0.5660417183979563
30,0.6558163899331151,0.5734620202749007,0.6808440378175125,0.5692014449674616
31,0.6552687451319616,0.572250758840217,0.6813389878723541,0.5648609287721988
32,0.6542219839679929,0.570156836548024,0.6790493731441108,0.5650247546374079
33,0.6550241008806938,0.5713140119474182,0.681615472072229,0.5650572889084119
34,0.654282726872798,0.5725287277805251,0.677387077477334,0.5644572801233715
35,0.6556834835468631,0.5742706713805974,0.6815187348657532,0.5669626280276953
36,0.6562746416997928,0.5747893116246345,0.6844408954822754,0.5669396299385844
37,0.6567368081938861,0.5765012446434838,0.6817440663983206,0.5702934964143814
38,0.6559826498043666,0.5768124112626543,0.6790885547489824,0.5694297824770154
39,0.6561866451049998,0.5788985769436883,0.684142062383855,0.5728824842394924
40,0.6548074370138373,0.5790647139689458,0.6784194254207142,0.5712751364732883
41,0.655622109341779,0.5797202338934573,0.6788386276771354,0.574112628302618
42,0.654723048975564,0.5809442016620622,0.6725336959929769,0.5769609025319601
43,0.6534563397799353,0.5785283606254115,0.6764389931852142,0.5738234179750863
44,0.6528676900825754,0.5806663355636855,0.6766714218484211,0.5785360486458433
45,0.6533463277717949,0.5812991466757784,0.6764987650134486,0.5794686399260536
46,0.6524346502508934,0.5830159472895193,0.6770621290152916,0.580718404618376
47,0.6508157199958364,0.5835127496988359,0.6827397332264287,0.581924487524535
48,0.651096429985174,0.5820230876241507,0.6812269517470175,0.5798267358494418
49,0.6512880481013245,0.5838397820558763,0.6812223190225832,0.5826367265666719
50,0.6513026484267238,0.5857759311211227,0.6788770862011777,0.5834325210281838
51,0.6507656268467963,0.5863186121473764,0.6778251782067486,0.5830443606936191
52,0.6513655640294596,0.5869300155608068,0.6750847702661938,0.5834265480769755
53,0.6494671347764627,0.5856466831659256,0.6741525761102694,0.5831173046137693
54,0.6500436973498369,0.589363760344203,0.6731160654436175,0.5861962005228522
55,0.6491010633439,0.5872405950706472,0.6731604627387526,0.585286865361877
56,0.6495271815342347,0.5864373632124241,0.6707598084539403,0.5830880041843217
57,0.6500259916361093,0.584967544370263,0.6741433253181711,0.5826495750864316
58,0.650910008453044,0.5861255384395335,0.6756349437204694,0.5837876541706717
59,0.650858758636496,0.5859817464878407,0.6744242411867764,0.5878923997596762
60,0.6505960372595061,0.5848869465987176,0.6779906771603607,0.5820002042571789
61,0.6505701445661847,0.5837447788326635,0.6752536806495332,0.5849360054238488
62,0.6515974193661412,0.5876490572009637,0.6800780946240408,0.5886282012896531
63,0.651282397975937,0.5882786881004326,0.6749274316447803,0.5887600053195916
64,0.6528530114785512,0.5914965842831232,0.6797689849931073,0.5882782227079463
65,0.6530928277801972,0.5925794958216715,0.6813017009460591,0.5912631720669586
66,0.6525600385169976,0.592285338952307,0.6743706396835382,0.5897230421788505
67,0.6524655808853425,0.5921589224044441,0.6800183420864541,0.5905930383796065
68,0.6514167998920508,0.5926085719018455,0.6798178873798392,0.592384460685315
69,0.6510467645654947,0.5928404631539188,0.6725290153841229,0.591080928843114
70,0.6506314644567912,0.5949988624378573,0.6797707407028252,0.5962549841097488
71,0.650035733000084,0.5938938548213937,0.6776244309698713,0.594643700354811
72,0.6503737504995801,0.5965229784803242,0.6806086577140221,0.6002941305201548
73,0.6493654644278032,0.596334299170757,0.6741336453052245,0.5967962276337908
74,0.6488873391491792,0.5969117446615263,0.6759870202961352,0.5985609111827802
75,0.6483465081819855,0.5987876434298459,0.6755987933703016,0.6008276569093458
76,0.6478525924201743,0.5977485502217558,0.6750622511388433,0.5969219266117753
77,0.6474750427434506,0.6008528225620228,0.6727096993825855,0.6080760269053521
78,0.6463684215933893,0.6004880380625421,0.6724402896127317,0.6017868744985109
79,0.6459100006794543,0.6023313062932167,0.6731130160008174,0.6066987375191929
80,0.6450343412819323,0.6011454199758015,0.6764844012290829,0.6017763950844819
81,0.6448244906343924,0.6012486162551267,0.6760895726538313,0.6069409477242059
82,0.6449034020126275,0.6041325451107225,0.6702261893179979,0.6076803093698281
83,0.644248379459766,0.602156604504784,0.6721244179397132,0.608382452232043
84,0.6445403825902823,0.6018921701301635,0.6747148013941707,0.6062701343760415
85,0.6437542964868311,0.6011892560459678,0.6731164656329639,0.6066031006828986
86,0.6437160888739614,0.6003335607359759,0.6800605550747638,0.6080746131734629
87,0.6437198090550018,0.6008815704433024,0.6721885406117372,0.6071746343514712
88,0.6433509334313913,0.6010199745775994,0.6724887917774194,0.601936861764601
89,0.6431538327185828,0.6020258292553271,0.6712314665361138,0.604934143536139
90,0.6432558232146144,0.6044447204545109,0.6745876444058376,0.6074759657266438
91,0.6432111721109613,0.6037276649523997,0.6695238339293434,0.6067885804972126
