nb_variables,CI_train,CI_test,cdAUC_train,cdAUC_test
1,0.6310863526295958,0.5254667543438627,0.6485971449375654,0.5184145952179028
2,0.6325163350177521,0.5672099448370578,0.6443461591451809,0.5460958238545432
3,0.6405344375500258,0.5580734626839347,0.6552969758680212,0.5408973498269394
4,0.6365786899687701,0.568902474786391,0.6575076003493813,0.561063742958507
5,0.6392290064003736,0.5707483853457538,0.6515032876284732,0.5632603874975551
6,0.6362782184099214,0.610529116303716,0.6675085380889076,0.605568193589883
7,0.6369059116063431,0.6104935360084708,0.6786109980746279,0.6040840591834933
8,0.6368799206025602,0.6103569239866129,0.6784869586747927,0.6040840591834933
9,0.6384405506220897,0.6095988407078087,0.6816572373050022,0.6026546459432556
10,0.6369425317738167,0.6124717711376269,0.6994842345335235,0.6030005465196039
11,0.6370298820903895,0.6114781586464983,0.6994052895846443,0.6030005465196039
12,0.637124928535554,0.6102716291929852,0.7014171376756619,0.6042089950146176
13,0.6337166050851926,0.5948568559858513,0.714107442671686,0.5930773477467376
14,0.6337188354838482,0.5948568559858513,0.7140984795089509,0.5930773477467376
15,0.6271767855919014,0.5834614743583685,0.6994925362690492,0.5776444252570816
16,0.6263278364199786,0.5683851801219629,0.7027316499208789,0.5605634182673
17,0.6193337846728616,0.5618820400844455,0.6889460092489795,0.55445727055462
18,0.6193363213850513,0.5618820400844455,0.6889348435244456,0.55445727055462
19,0.6138424251132516,0.554954075050918,0.675143251672752,0.5448830838514669
20,0.613836534946546,0.5549267526465463,0.6751377221435221,0.5448830838514669
21,0.6118738833178922,0.5501495528792717,0.6756466821810694,0.5395320607570625
22,0.6118892085960597,0.5501495528792717,0.6756201202546819,0.5395320607570625
23,0.6121820502602041,0.550440039444268,0.6757965855638384,0.5405007914499408
24,0.6121824756292117,0.550440039444268,0.6757989412533288,0.5405007914499408
25,0.6121790886690085,0.550440039444268,0.675794229874348,0.5405007914499408
26,0.6127223614881763,0.5514142913579771,0.6763439861682415,0.5418234405399366
27,0.6127302523648102,0.551550903379835,0.6762627359825985,0.5415471193856255
28,0.6127315144789575,0.551550903379835,0.6762727061844634,0.5415471193856255
29,0.6127353487969727,0.551550903379835,0.6762589383141184,0.5415471193856254
30,0.6128643345313546,0.5514265252703823,0.6762542269351375,0.5415471193856254
31,0.6063273042510763,0.5486614449090024,0.6572799309056883,0.5360296695926952
32,0.6066184554468,0.5502591210164823,0.6585645371856055,0.5377104610875673
33,0.6073893205837978,0.5512345001122887,0.6597139896128502,0.5393002061683114
34,0.6074301129907885,0.5512345001122887,0.6596588954627649,0.5393002061683114
35,0.6074250475824728,0.5512345001122887,0.65966137626676,0.5393002061683114
36,0.6073927105292668,0.5512345001122887,0.6597588478713943,0.5393002061683114
37,0.6095969091733652,0.5494932065799505,0.6628920216085632,0.5393118042960753
38,0.6110269500571983,0.549741962798856,0.6647178496759755,0.5410772179543007
39,0.6110256850532629,0.549741962798856,0.6647281888954242,0.5410772179543007
40,0.6110355367720361,0.549741962798856,0.6647216971638266,0.5410772179543007
41,0.6121281895081665,0.5504882314555724,0.6659726111723099,0.5423565752949973
42,0.6187234257486626,0.5689294283936379,0.6767019076376517,0.5603132332416143
43,0.6108794907527431,0.5650764560126529,0.6540572223443238,0.5511476624732773
44,0.6104221503704415,0.5633629982492776,0.6538444232217582,0.5498621604236411
45,0.6165654627325734,0.5666909689972088,0.6565832773398732,0.5509789741064253
46,0.6163223789808899,0.5655815688268933,0.6565472318402916,0.5498031739430256
47,0.6163392174813139,0.5656808133495689,0.656529384196432,0.5498031739430256
48,0.6163799500041336,0.5659818731622479,0.656622518758039,0.5504480758536221
49,0.6163724176483396,0.5658959400802855,0.6566081477428192,0.5501318722767066
50,0.6191097528048565,0.5742204021935144,0.6450522550508719,0.5665264199132617
51,0.6190995695220255,0.5741386421461611,0.6450317628346044,0.5667269641203578
52,0.6191208743137139,0.574207090752801,0.6450480896120434,0.5667269641203578
53,0.6188521006541801,0.5747426025507014,0.6449724201324706,0.567357482214706
54,0.6188455459311902,0.5747194649672338,0.6449820502591977,0.5671372371379804
55,0.618673288035707,0.5798460829100203,0.6463242657406945,0.5751489126882938
56,0.6189917742650316,0.5823491666407359,0.6470459587716467,0.5790567843088612
57,0.6189881913262852,0.5823630845252175,0.6470405616666188,0.578975470218035
58,0.6182906978980508,0.5828703044193067,0.6468557164163969,0.5804672653454007
59,0.6178009975907546,0.5862843669640295,0.6473260797894176,0.5855966754290229
60,0.6196677108550019,0.5973097941343956,0.6299249024981304,0.602341792755269
61,0.6196592286528668,0.5972657306683824,0.6298958463163344,0.6026904744365777
62,0.6196663939097073,0.5973259591533546,0.6299100184995787,0.6025423369623651
63,0.6196585321496514,0.597268690815455,0.6299604111572028,0.6024939749229999
64,0.6196567861564481,0.5973385129268044,0.6298939872375975,0.602341792755269
65,0.6240104390291142,0.6235859000329892,0.634285168073357,0.6403063803373625
66,0.6240182317355887,0.6236098288433167,0.6343692341387565,0.6401846548257413
67,0.6240192188050496,0.6236265965561653,0.6342864109592147,0.6400615187844194
68,0.6240259343708323,0.6236637730190886,0.6342109201947522,0.6403015006490552
69,0.6240147313771903,0.6235991172844997,0.6342895333935317,0.640180610132223
70,0.6240291358638205,0.6237554813141967,0.6342887294942756,0.6401098808237846
71,0.6240259135525553,0.6237683127773502,0.6343102215642074,0.6406558524070995
72,0.6240249650195799,0.6237315420001652,0.6342939295181813,0.6401098808237846
73,0.6240146745378267,0.6236623567336697,0.634295693472499,0.6400615187844194
74,0.6240240333136289,0.6236755511018522,0.634298020774865,0.6401098808237846
75,0.6240233663357492,0.6236594498710106,0.6343007009406433,0.6402580182979973
76,0.6240185079433072,0.6236882684784211,0.6342954626540187,0.6400615187844194
77,0.6240062634933923,0.6236633928565304,0.6342905422809164,0.6403063803373625
78,0.624018666582307,0.6236341408021484,0.6343070107139159,0.6403063803373625
79,0.6235444742547843,0.6223618024186548,0.6348657108230291,0.6398524661596807
