nb_variables,CI_train,CI_test,cdAUC_train,cdAUC_test
1,0.7710203734634492,0.6018713309938667,0.8052700620402605,0.6360330155938081
2,0.7795121489007839,0.5936421519821037,0.8295279628411081,0.6211656978362431
3,0.7892343879969355,0.6094627158339498,0.8378157900096539,0.6180104870122184
4,0.8093120313656245,0.6090389772584703,0.8458791162258408,0.6137409302294807
5,0.8232410959097706,0.6299080456513476,0.862253138105846,0.6412994107713852
6,0.833791124555567,0.618871231675876,0.8635926834299941,0.641549311377489
7,0.8471540982979537,0.6227747700808972,0.8786111815735499,0.6415307124939353
8,0.8491515532099145,0.6129731623428345,0.8713926505152104,0.62486935479186
9,0.8590897980431482,0.6235488582984217,0.8945284720119344,0.6386728353848448
10,0.8633346710039422,0.6095160830026771,0.8893667924443877,0.6283738126800846
11,0.8676061028241124,0.6151434901587696,0.8924557516881618,0.6292885579006221
12,0.8707436647137445,0.6006490322920449,0.8918052592929635,0.6141525953691421
13,0.868464351957501,0.5926739175495724,0.902781187450295,0.604673615977887
14,0.8731357324908686,0.5807681932300466,0.9014242869557606,0.5914213832592081
15,0.8720418327638801,0.5803255252967923,0.9009622555411013,0.5890173132777533
16,0.8735667499494149,0.5817863146917844,0.9022800955276947,0.5902815690035779
17,0.8737589020644506,0.5873114172897062,0.902133302327058,0.5981366820130364
18,0.8793229486329114,0.5884578167947504,0.9075651641989625,0.5962325416718627
19,0.8777761490318119,0.6180049901281223,0.9026259433045416,0.6221004851416718
20,0.8776026358351453,0.6189770998120007,0.9034614607080063,0.6251219869629372
21,0.8781700018054212,0.618159909149812,0.9034254979569939,0.6238062405117049
22,0.8775146238426229,0.6273553620110144,0.9053772324113692,0.6352842472923468
23,0.8840453203023146,0.6196905791115362,0.9052803351254152,0.6220454092112944
24,0.8841143787678231,0.6230091946184642,0.9054811898680215,0.624718842061242
25,0.8820371343235607,0.6278269369050686,0.8878262796077646,0.6336614531427247
26,0.8925291044733867,0.6298769132339643,0.8975811459556337,0.6397130246243286
27,0.8875198059951332,0.6235243997071346,0.8978919113659511,0.6320210058287692
28,0.8896801774759302,0.6307655968084953,0.8990905488125719,0.6443494793256501
29,0.8888669441781365,0.6341715949931113,0.8985578834541729,0.646217026764705
30,0.8907716105565197,0.6427280038757397,0.9045756392372534,0.6573589998713919
31,0.8914461893252058,0.6408244204991145,0.9065749261515956,0.6538199520164596
32,0.8904851085408609,0.6485404702275173,0.9025452691136036,0.6605955408237884
33,0.8918114030439707,0.6530663057185466,0.8975775118368556,0.6687019722151654
34,0.8901129355823583,0.6470422420195431,0.8968523013345612,0.6587208076045071
35,0.8933883290559755,0.639967056226069,0.9075729921500857,0.6538131347376507
36,0.8924227032477503,0.6351859589955746,0.9046799150929127,0.6490660994170364
37,0.8945948865431106,0.6242058407488066,0.9173499293189009,0.6389882467006659
38,0.8963810580683177,0.6215520289378013,0.9197853595085723,0.6368295486596676
39,0.8952130144797437,0.627027823201671,0.9086566461526464,0.6447362589757881
40,0.8961896787761336,0.6300010635217485,0.9087188991141233,0.6486771435832251
41,0.8991878506312302,0.634779553742741,0.9048815910168756,0.6507611876221272
42,0.8987625530506561,0.6392549339560848,0.8998494253799374,0.6546256127363297
43,0.8980533463546703,0.6431909701352583,0.9166333298288902,0.6609890591764724
44,0.8965068145140526,0.6447445681455942,0.9234441844710659,0.6625206418679888
45,0.8943111217703648,0.6346190232991684,0.9239611021888784,0.6540889618994739
46,0.8968775397142321,0.6460527204824345,0.9249803129811409,0.6673377964673949
47,0.8980957849699971,0.6484735737562168,0.9275705214933104,0.6649743976497543
48,0.899645830623402,0.6491890080627943,0.9272800399373816,0.6652813089489499
49,0.8999410425108749,0.6443033741467419,0.9296549666305876,0.6614734465512907
50,0.9000184843194724,0.6425719992664969,0.9287653668365105,0.6642773881958645
51,0.9018397545043172,0.6406990007335868,0.9256601726243001,0.6609474953011754
