nb_variables,CI_train,CI_test,cdAUC_train,cdAUC_test
1,0.6336020165733796,0.5518288225179273,0.657872892583504,0.547881817587835
2,0.6337523018077078,0.5461022965579383,0.6572015556797438,0.5451281785742257
3,0.6347259462596131,0.5423504928061345,0.6570211576108046,0.5416808958653462
4,0.6283468964023025,0.5666650671207087,0.65308119676924,0.5668496283118898
5,0.628338269763241,0.566794433226789,0.6532456540610053,0.5670814759259856
6,0.628338269763241,0.566794433226789,0.6532456540610053,0.5670814759259856
7,0.6272300223405607,0.5521381426950122,0.6531249199907285,0.5495007424719096
8,0.6272300223405607,0.5521381426950122,0.6531249199907285,0.5495007424719096
9,0.6242671215515728,0.5432636838205533,0.6536388931918521,0.5394642976323978
10,0.6242671215515728,0.5432636838205533,0.6536388931918521,0.5394642976323978
11,0.6243275080250028,0.5435224160327137,0.6535602286208795,0.5398654185486828
12,0.6224589513239719,0.5873615859419224,0.6495747034146101,0.5907305691687333
13,0.6224589513239719,0.5873615859419224,0.6495747034146101,0.5907305691687333
14,0.6226855754636396,0.5867843853647219,0.6499425551250966,0.590085913525185
15,0.6272186292424785,0.5798650868198075,0.6496895538365344,0.5883982699008045
16,0.6308300265772335,0.5588480284467467,0.6616936596813145,0.5605479979570027
17,0.6308469277476396,0.5589887744003007,0.6616391416825884,0.5614219984135305
18,0.6314912576445468,0.5657332620786405,0.659941900267103,0.5690150178921081
19,0.6269843621498704,0.5835452922979467,0.6711610614496726,0.5790242149186431
20,0.6269843621498704,0.5835452922979467,0.6711610614496726,0.5790242149186431
21,0.6269843621498704,0.5835452922979467,0.6711610614496726,0.5790242149186431
22,0.6269843621498704,0.5835452922979467,0.6711610614496726,0.5790242149186431
23,0.6245516499345495,0.5905310620262779,0.6786788038387113,0.5873809679364904
24,0.6309597834483256,0.5619910320333334,0.686963661248242,0.56371421653744
25,0.6309597834483256,0.5619910320333334,0.686963661248242,0.56371421653744
26,0.6274718302214778,0.5747436924695729,0.6858790091633529,0.5777785011530333
27,0.6274718302214778,0.5747436924695729,0.6858790091633529,0.5777785011530333
28,0.6274718302214778,0.5747436924695729,0.6858790091633529,0.5777785011530333
29,0.6360941678588997,0.5730227533102101,0.6949841480519607,0.5718343287131882
30,0.6404192227668233,0.5794970671736865,0.69651593008912,0.5816968953412359
31,0.641669433951145,0.578230353591702,0.6994648074922827,0.5794529817330526
32,0.6403516437838871,0.5800600509879019,0.692619048592052,0.5838260515312175
33,0.6403852177305046,0.579194250122101,0.6924453237963151,0.5827706337627302
34,0.6376292726135553,0.5805757640651914,0.689465440900297,0.5853794222558075
35,0.6427362429379169,0.5898901237029662,0.684220511152891,0.5936064345686678
36,0.6429346556363298,0.5905369542333673,0.6833297337599487,0.5950237670052356
37,0.6429346556363298,0.5905369542333673,0.6833297337599487,0.5950237670052356
38,0.6441599904907683,0.5920851597224595,0.6835656221650168,0.594399989071398
39,0.6442861782833271,0.5930917065418142,0.6838886730890826,0.5955888580683448
40,0.6442861782833271,0.5930917065418142,0.6838886730890826,0.5955888580683448
41,0.6442861782833271,0.5930917065418142,0.6838886730890826,0.5955888580683448
