Feat_nb,CI_train,CI_test,cdAUC_train,cdAUC_test,ConfInt
83,0.6375353481628638,0.6475003638734648,nan,nan,4.1287401590462e-17
84,0.6375353481628638,0.6475003638734648,nan,nan,4.1287401590462e-17
85,0.6375353481628638,0.6475003638734648,nan,nan,4.1287401590462e-17
86,0.6375353481628638,0.6475003638734648,nan,nan,4.1287401590462e-17
87,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
88,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
89,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
90,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
91,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
92,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
93,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
94,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
95,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
96,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
97,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
98,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
99,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
100,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
101,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
102,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
103,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
104,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
105,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
106,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
107,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
108,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
109,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
110,0.6381241648978431,0.6433572376964403,nan,nan,2.7524934393641335e-17
111,0.6383279580552024,0.6418506463593404,nan,nan,2.7524934393641335e-17
112,0.6383279580552024,0.6418506463593404,nan,nan,2.7524934393641335e-17
113,0.6383279580552024,0.6418506463593404,nan,nan,2.7524934393641335e-17
114,0.6383279580552024,0.6418506463593404,nan,nan,2.7524934393641335e-17
115,0.6383279580552024,0.6418506463593404,nan,nan,2.7524934393641335e-17
116,0.6383279580552024,0.6418506463593404,nan,nan,2.7524934393641335e-17
117,0.6383279580552024,0.6418506463593404,nan,nan,2.7524934393641335e-17
118,0.6383408040774736,0.6407931447069941,nan,nan,1.3762467196820668e-17
119,0.6383408040774736,0.6407931447069941,nan,nan,1.3762467196820668e-17
120,0.6384542288591186,0.6424644538991946,nan,nan,1.3762467196820668e-17
121,0.6384572668841484,0.6432575801384544,nan,nan,1.3762467196820668e-17
122,0.6384572668841484,0.6432575801384544,nan,nan,1.3762467196820668e-17
123,0.6384572668841484,0.6432575801384544,nan,nan,1.3762467196820668e-17
124,0.6384572668841484,0.6432575801384544,nan,nan,1.3762467196820668e-17
125,0.6384482293616246,0.642541760524997,nan,nan,1.3762467196820668e-17
126,0.6384482293616246,0.642541760524997,nan,nan,1.3762467196820668e-17
127,0.6384482293616246,0.642541760524997,nan,nan,1.3762467196820668e-17
128,0.6536206653196743,0.6348890747266157,nan,nan,1.3762467196820668e-17
129,0.6536206653196743,0.6348890747266157,nan,nan,1.3762467196820668e-17
130,0.6536206653196743,0.6348890747266157,nan,nan,1.3762467196820668e-17
131,0.6536206653196743,0.6348890747266157,nan,nan,1.3762467196820668e-17
132,0.6536206653196743,0.6348890747266157,nan,nan,1.3762467196820668e-17
133,0.6536206653196743,0.6348890747266157,nan,nan,1.3762467196820668e-17
134,0.6536206653196743,0.6348890747266157,nan,nan,1.3762467196820668e-17
